baseline_trainable_loss,baseline_trainable_lrap,baseline_trainable_ndcg,baseline_fixed_loss,baseline_fixed_lrap,baseline_fixed_ndcg,infused_trainable_loss,infused_trainable_lrap,infused_trainable_ndcg,infused_fixed_loss,infused_fixed_lrap,infused_fixed_ndcg
1.2986889429832702,0.8844132782488947,0.9159478729804663,1.2681200150485452,0.8939698682849369,0.9224907884463766,1.4423275527344446,0.8663819057654675,0.9015455766043655,1.5465026261055306,0.8573036848151004,0.8945671815939281
1.2518870705338918,0.9014316353357449,0.9296230702243538,1.34758294608495,0.8893455098934551,0.9195308177049017,1.4339658789438745,0.8774230544577039,0.9090955361744879,1.5074908357777008,0.8624956347559087,0.8971412437496922
1.3483051322910884,0.9015489300743128,0.9272828178519985,1.3417348594970355,0.89837752937068,0.9254449395930322,1.4756971401711032,0.8634590084361774,0.899709565416221,1.4837778131711428,0.8585076136446,0.8953457966163504
1.3349586572821281,0.8921069797782126,0.9213687938953102,1.3408633633835676,0.8921015438138726,0.9213767790044926,1.4531669099581297,0.8647948829455679,0.9019429972751377,1.491759291522579,0.8623849387548016,0.898380603854003
1.4017238611500014,0.8801193796056811,0.9116756604760666,1.4294934158455836,0.8761733129883814,0.9089434551325362,1.4857348143782245,0.8594247412539113,0.8954760632524571,1.5501852552640383,0.8596251668169477,0.8955712325682367
1.3479017503729693,0.8810456983402187,0.9115475730741511,1.4120845985194863,0.8686802118107518,0.9033155182829522,1.4320610456815048,0.8672290102084623,0.9018270788122877,1.4817915969787667,0.8654509873687957,0.8997450256176531
1.2467451411295154,0.904883734315644,0.9320060186055079,1.2853190751924908,0.9028701891715589,0.9293796259800932,1.3881926019442137,0.8947379865188084,0.9223822772630033,1.5657533184034096,0.8533000567045691,0.8903887516275404
1.2721778023732853,0.8953567804595202,0.9237396518035423,1.2592728954471955,0.9011743330236479,0.9296789108840806,1.4645891505289295,0.8496185765021381,0.8893987461276515,1.5556806521872952,0.8581242134324326,0.8941941084605062
1.2958454421666115,0.8980139469865496,0.9259332591488671,1.3363205815014774,0.8865373546678946,0.9166249591594382,1.4860049910741309,0.8704667351927625,0.904383695739072,1.5574977882376544,0.8527199588843424,0.890878189126617
1.254199352982926,0.9016780485757119,0.928563760420145,1.2847143781783918,0.8966822497644416,0.9230023673223636,1.4132588127432348,0.8816682809833495,0.9123447791621937,1.4661028635556295,0.8678097523987935,0.9008846966983103
