baseline_trainable_loss,baseline_trainable_lrap,baseline_trainable_ndcg,baseline_fixed_loss,baseline_fixed_lrap,baseline_fixed_ndcg,infused_trainable_loss,infused_trainable_lrap,infused_trainable_ndcg,infused_fixed_loss,infused_fixed_lrap,infused_fixed_ndcg
0.9558650284469588,0.9530039900151234,0.965506329376241,0.9642030401907749,0.9506538557708983,0.9636842275487258,1.0626453147627373,0.9319344787015353,0.9497151914642248,1.1384114899228308,0.9173790153450444,0.9387669389653951
0.9527947379288386,0.9537641221340908,0.9659565960675056,0.9734488691801757,0.9502725642106172,0.9634073142460136,1.0549969639296264,0.9349204479664086,0.9518033150862527,1.0965586341587843,0.9263333345691325,0.945495182426393
0.9291016598480142,0.9563391649532099,0.967702600406801,0.9552094476957372,0.9534733718718873,0.9657044178708216,1.0474227830542178,0.9392657727656301,0.9550467438420157,1.137941593311189,0.9171393424034018,0.9384409204016994
0.9608504784437305,0.9515898959732817,0.9644001564137575,0.9690957422294584,0.9499123263896315,0.9631336937127195,1.0278069841293413,0.9373168502129392,0.9536960248775905,1.1059626608857283,0.9271915820088815,0.9461624167084025
0.9255734861424539,0.9583074877037194,0.9693008297865481,0.946717506999327,0.952341045575416,0.9647937758197845,1.0095233580673417,0.9434767788750089,0.9583833828027715,1.10436380484633,0.9255093203494574,0.9448455049295882
0.9374327249708021,0.9567346053572146,0.9681470037274154,0.9678481432188929,0.9502521489675355,0.9632829216851139,1.049404322845814,0.9347424318948728,0.9517325845284126,1.1403531082487093,0.9144994885217551,0.9365971261881934
0.9520530443412046,0.9519021348810102,0.9645909455905776,0.9592973768898259,0.9522002436932495,0.9647011232559146,1.026185065873718,0.9390480788282672,0.9549135155886405,1.0774332465289695,0.9308967961337359,0.9488381208842317
0.9661187320275543,0.9496497800737025,0.9627289309126631,1.0026253909340526,0.943302788656771,0.9580112730527476,1.0605701841084303,0.9314285327702398,0.9492528772373996,1.2044512995168069,0.9137021794458279,0.9360018971835287
0.9760488134910132,0.9506930583293701,0.9636953392432119,0.9901462602438397,0.9482295616965901,0.9617987846378541,1.0743166711920504,0.931030018447946,0.9487801659665477,1.1455088596564513,0.9208140497178465,0.9411016414921484
0.9441877567288265,0.9523165664544483,0.9649208928449308,0.9665826234074276,0.9483074067430333,0.9620130659521344,1.0487628192211471,0.9345802316755785,0.9517097265785635,1.0918752985139455,0.9270816933249133,0.9460964518816071
